Accession,Title,Sample Type,Taxonomy,Channels,Platform,Series,Supplementary Types,Supplementary Links,SRA Accession,Contact,Release Date
GSM1721308,"Gfi1-/- GMP cell 25","SRA","Mus musculus",1,GPL17021,GSE70239;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072429",SRX1072429,"H. Leighton Grimes","Aug 26, 2016"
GSM1721309,"Gfi1-/- GMP cell 26","SRA","Mus musculus",1,GPL17021,GSE70239;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072430",SRX1072430,"H. Leighton Grimes","Aug 26, 2016"
GSM1721310,"Gfi1-/- GMP cell 27","SRA","Mus musculus",1,GPL17021,GSE70239;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072431",SRX1072431,"H. Leighton Grimes","Aug 26, 2016"
GSM1721311,"Gfi1-/- GMP cell 29","SRA","Mus musculus",1,GPL17021,GSE70239;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072432",SRX1072432,"H. Leighton Grimes","Aug 26, 2016"
GSM1721312,"Gfi1-/- GMP cell 30","SRA","Mus musculus",1,GPL17021,GSE70239;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072433",SRX1072433,"H. Leighton Grimes","Aug 26, 2016"
GSM1721313,"Gfi1-/- GMP cell 31","SRA","Mus musculus",1,GPL17021,GSE70239;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072434",SRX1072434,"H. Leighton Grimes","Aug 26, 2016"
GSM1721314,"Gfi1-/- GMP cell 32","SRA","Mus musculus",1,GPL17021,GSE70239;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072435",SRX1072435,"H. Leighton Grimes","Aug 26, 2016"
GSM1721315,"Gfi1-/- GMP cell 33","SRA","Mus musculus",1,GPL17021,GSE70239;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072436",SRX1072436,"H. Leighton Grimes","Aug 26, 2016"
GSM1721316,"Gfi1-/- GMP cell 34","SRA","Mus musculus",1,GPL17021,GSE70239;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072437",SRX1072437,"H. Leighton Grimes","Aug 26, 2016"
GSM1721317,"Gfi1-/- GMP cell 35","SRA","Mus musculus",1,GPL17021,GSE70239;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072438",SRX1072438,"H. Leighton Grimes","Aug 26, 2016"
GSM1721318,"Gfi1-/- GMP cell 36","SRA","Mus musculus",1,GPL17021,GSE70239;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072439",SRX1072439,"H. Leighton Grimes","Aug 26, 2016"
GSM1721319,"Gfi1-/- GMP cell 37","SRA","Mus musculus",1,GPL17021,GSE70239;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072440",SRX1072440,"H. Leighton Grimes","Aug 26, 2016"
GSM1721320,"Gfi1-/- GMP cell 38","SRA","Mus musculus",1,GPL17021,GSE70239;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072441",SRX1072441,"H. Leighton Grimes","Aug 26, 2016"
GSM1721321,"Gfi1-/- GMP cell 39","SRA","Mus musculus",1,GPL17021,GSE70239;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072442",SRX1072442,"H. Leighton Grimes","Aug 26, 2016"
GSM1721322,"Gfi1-/- GMP cell 41","SRA","Mus musculus",1,GPL17021,GSE70239;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072443",SRX1072443,"H. Leighton Grimes","Aug 26, 2016"
GSM1721323,"Gfi1-/- GMP cell 42","SRA","Mus musculus",1,GPL17021,GSE70239;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072444",SRX1072444,"H. Leighton Grimes","Aug 26, 2016"
GSM1721324,"Gfi1-/- GMP cell 43","SRA","Mus musculus",1,GPL17021,GSE70239;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072445",SRX1072445,"H. Leighton Grimes","Aug 26, 2016"
GSM1721325,"Gfi1-/- GMP cell 44","SRA","Mus musculus",1,GPL17021,GSE70239;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072446",SRX1072446,"H. Leighton Grimes","Aug 26, 2016"
GSM1721326,"Gfi1-/- GMP cell 45","SRA","Mus musculus",1,GPL17021,GSE70239;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072447",SRX1072447,"H. Leighton Grimes","Aug 26, 2016"
GSM1721327,"Gfi1-/- GMP cell 46","SRA","Mus musculus",1,GPL17021,GSE70239;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072448",SRX1072448,"H. Leighton Grimes","Aug 26, 2016"
GSM1721328,"Gfi1-/- GMP cell 47","SRA","Mus musculus",1,GPL17021,GSE70239;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072449",SRX1072449,"H. Leighton Grimes","Aug 26, 2016"
GSM1721329,"Gfi1-/- GMP cell 48","SRA","Mus musculus",1,GPL17021,GSE70239;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072450",SRX1072450,"H. Leighton Grimes","Aug 26, 2016"
GSM1721330,"Gfi1-/- GMP cell 49","SRA","Mus musculus",1,GPL17021,GSE70239;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072451",SRX1072451,"H. Leighton Grimes","Aug 26, 2016"
GSM1721331,"Gfi1-/- GMP cell 50","SRA","Mus musculus",1,GPL17021,GSE70239;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072452",SRX1072452,"H. Leighton Grimes","Aug 26, 2016"
GSM1721332,"Gfi1-/- GMP cell 51","SRA","Mus musculus",1,GPL17021,GSE70239;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072453",SRX1072453,"H. Leighton Grimes","Aug 26, 2016"
GSM1721333,"Gfi1-/- GMP cell 52","SRA","Mus musculus",1,GPL17021,GSE70239;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072454",SRX1072454,"H. Leighton Grimes","Aug 26, 2016"
GSM1721334,"Gfi1-/- GMP cell 53","SRA","Mus musculus",1,GPL17021,GSE70239;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072455",SRX1072455,"H. Leighton Grimes","Aug 26, 2016"
GSM1721335,"Gfi1-/- GMP cell 54","SRA","Mus musculus",1,GPL17021,GSE70239;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072456",SRX1072456,"H. Leighton Grimes","Aug 26, 2016"
GSM1721336,"Gfi1-/- GMP cell 55","SRA","Mus musculus",1,GPL17021,GSE70239;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072457",SRX1072457,"H. Leighton Grimes","Aug 26, 2016"
GSM1721337,"Gfi1-/- GMP cell 56","SRA","Mus musculus",1,GPL17021,GSE70239;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072458",SRX1072458,"H. Leighton Grimes","Aug 26, 2016"
GSM1721338,"Gfi1-/- GMP cell 57","SRA","Mus musculus",1,GPL17021,GSE70239;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072459",SRX1072459,"H. Leighton Grimes","Aug 26, 2016"
GSM1721339,"Gfi1-/- GMP cell 58","SRA","Mus musculus",1,GPL17021,GSE70239;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072460",SRX1072460,"H. Leighton Grimes","Aug 26, 2016"
GSM1721340,"Gfi1-/- GMP cell 59","SRA","Mus musculus",1,GPL17021,GSE70239;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072461",SRX1072461,"H. Leighton Grimes","Aug 26, 2016"
GSM1721341,"Gfi1-/- GMP cell 60","SRA","Mus musculus",1,GPL17021,GSE70239;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072462",SRX1072462,"H. Leighton Grimes","Aug 26, 2016"
GSM1721342,"Gfi1-/- GMP cell 61","SRA","Mus musculus",1,GPL17021,GSE70239;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072463",SRX1072463,"H. Leighton Grimes","Aug 26, 2016"
GSM1721343,"Gfi1-/- GMP cell 62","SRA","Mus musculus",1,GPL17021,GSE70239;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072464",SRX1072464,"H. Leighton Grimes","Aug 26, 2016"
GSM1721344,"Gfi1-/- GMP cell 63","SRA","Mus musculus",1,GPL17021,GSE70239;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072465",SRX1072465,"H. Leighton Grimes","Aug 26, 2016"
GSM1721345,"Gfi1-/- GMP cell 64","SRA","Mus musculus",1,GPL17021,GSE70239;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072466",SRX1072466,"H. Leighton Grimes","Aug 26, 2016"
GSM1721346,"Gfi1-/- GMP cell 65","SRA","Mus musculus",1,GPL17021,GSE70239;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072467",SRX1072467,"H. Leighton Grimes","Aug 26, 2016"
GSM1721347,"Gfi1-/- GMP cell 66","SRA","Mus musculus",1,GPL17021,GSE70239;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072468",SRX1072468,"H. Leighton Grimes","Aug 26, 2016"
GSM1721348,"Gfi1-/- GMP cell 67","SRA","Mus musculus",1,GPL17021,GSE70239;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072469",SRX1072469,"H. Leighton Grimes","Aug 26, 2016"
GSM1721349,"Gfi1-/- GMP cell 68","SRA","Mus musculus",1,GPL17021,GSE70239;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072470",SRX1072470,"H. Leighton Grimes","Aug 26, 2016"
GSM1721350,"Gfi1-/- GMP cell 69","SRA","Mus musculus",1,GPL17021,GSE70239;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072471",SRX1072471,"H. Leighton Grimes","Aug 26, 2016"
GSM1721351,"Gfi1-/- GMP cell 70","SRA","Mus musculus",1,GPL17021,GSE70239;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072472",SRX1072472,"H. Leighton Grimes","Aug 26, 2016"
GSM1721352,"Gfi1-/- GMP cell 71","SRA","Mus musculus",1,GPL17021,GSE70239;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072473",SRX1072473,"H. Leighton Grimes","Aug 26, 2016"
GSM1721353,"Gfi1-/- GMP cell 72","SRA","Mus musculus",1,GPL17021,GSE70239;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072474",SRX1072474,"H. Leighton Grimes","Aug 26, 2016"
GSM1721354,"Gfi1-/- GMP cell 73","SRA","Mus musculus",1,GPL17021,GSE70239;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072475",SRX1072475,"H. Leighton Grimes","Aug 26, 2016"
GSM1721355,"Gfi1-/- GMP cell 74","SRA","Mus musculus",1,GPL17021,GSE70239;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072476",SRX1072476,"H. Leighton Grimes","Aug 26, 2016"
GSM1721356,"Gfi1-/- GMP cell 75","SRA","Mus musculus",1,GPL17021,GSE70239;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072477",SRX1072477,"H. Leighton Grimes","Aug 26, 2016"
GSM1721357,"Gfi1-/- GMP cell 76","SRA","Mus musculus",1,GPL17021,GSE70239;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072478",SRX1072478,"H. Leighton Grimes","Aug 26, 2016"
GSM1721358,"Gfi1-/- GMP cell 77","SRA","Mus musculus",1,GPL17021,GSE70239;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072479",SRX1072479,"H. Leighton Grimes","Aug 26, 2016"
GSM1721359,"Gfi1-/- GMP cell 78","SRA","Mus musculus",1,GPL17021,GSE70239;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072480",SRX1072480,"H. Leighton Grimes","Aug 26, 2016"
GSM1721360,"Gfi1-/- GMP cell 79","SRA","Mus musculus",1,GPL17021,GSE70239;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072481",SRX1072481,"H. Leighton Grimes","Aug 26, 2016"
GSM1721361,"Gfi1-/- GMP cell 80","SRA","Mus musculus",1,GPL17021,GSE70239;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072482",SRX1072482,"H. Leighton Grimes","Aug 26, 2016"
GSM1721362,"Gfi1-/- GMP cell 81","SRA","Mus musculus",1,GPL17021,GSE70239;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072483",SRX1072483,"H. Leighton Grimes","Aug 26, 2016"
GSM1721363,"Gfi1-/- GMP cell 82","SRA","Mus musculus",1,GPL17021,GSE70239;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072484",SRX1072484,"H. Leighton Grimes","Aug 26, 2016"
GSM1721364,"Gfi1-/- GMP cell 83","SRA","Mus musculus",1,GPL17021,GSE70239;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072485",SRX1072485,"H. Leighton Grimes","Aug 26, 2016"
GSM1721365,"Gfi1-/- GMP cell 84","SRA","Mus musculus",1,GPL17021,GSE70239;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072486",SRX1072486,"H. Leighton Grimes","Aug 26, 2016"
GSM1721366,"GMP cell R2.1","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072545",SRX1072545,"H. Leighton Grimes","Aug 26, 2016"
GSM1721367,"GMP cell R2.2","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072546",SRX1072546,"H. Leighton Grimes","Aug 26, 2016"
GSM1721368,"GMP cell R2.3","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072547",SRX1072547,"H. Leighton Grimes","Aug 26, 2016"
GSM1721369,"GMP cell R2.4","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072548",SRX1072548,"H. Leighton Grimes","Aug 26, 2016"
GSM1721370,"GMP cell R2.5","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072549",SRX1072549,"H. Leighton Grimes","Aug 26, 2016"
GSM1721371,"GMP cell R2.6","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072550",SRX1072550,"H. Leighton Grimes","Aug 26, 2016"
GSM1721372,"GMP cell R2.7","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072551",SRX1072551,"H. Leighton Grimes","Aug 26, 2016"
GSM1721373,"GMP cell R2.8","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072552",SRX1072552,"H. Leighton Grimes","Aug 26, 2016"
GSM1721374,"GMP cell R2.9","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072553",SRX1072553,"H. Leighton Grimes","Aug 26, 2016"
GSM1721375,"GMP cell R2.10","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072554",SRX1072554,"H. Leighton Grimes","Aug 26, 2016"
GSM1721376,"GMP cell R2.11","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072555",SRX1072555,"H. Leighton Grimes","Aug 26, 2016"
GSM1721377,"GMP cell R2.12","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072556",SRX1072556,"H. Leighton Grimes","Aug 26, 2016"
GSM1721378,"GMP cell R2.13","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072557",SRX1072557,"H. Leighton Grimes","Aug 26, 2016"
GSM1721379,"GMP cell R2.14","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072558",SRX1072558,"H. Leighton Grimes","Aug 26, 2016"
GSM1721380,"GMP cell R2.15","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072559",SRX1072559,"H. Leighton Grimes","Aug 26, 2016"
GSM1721381,"GMP cell R2.16","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072560",SRX1072560,"H. Leighton Grimes","Aug 26, 2016"
GSM1721382,"GMP cell R2.17","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072561",SRX1072561,"H. Leighton Grimes","Aug 26, 2016"
GSM1721383,"GMP cell R2.18","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072562",SRX1072562,"H. Leighton Grimes","Aug 26, 2016"
GSM1721384,"GMP cell R2.19","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072563",SRX1072563,"H. Leighton Grimes","Aug 26, 2016"
GSM1721385,"GMP cell R2.20","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072564",SRX1072564,"H. Leighton Grimes","Aug 26, 2016"
GSM1721386,"GMP cell R2.21","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072565",SRX1072565,"H. Leighton Grimes","Aug 26, 2016"
GSM1721387,"GMP cell R2.22","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072566",SRX1072566,"H. Leighton Grimes","Aug 26, 2016"
GSM1721388,"GMP cell R2.23","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072567",SRX1072567,"H. Leighton Grimes","Aug 26, 2016"
GSM1721389,"GMP cell R2.24","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072568",SRX1072568,"H. Leighton Grimes","Aug 26, 2016"
GSM1721390,"GMP cell R2.25 (poor quality)","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072569",SRX1072569,"H. Leighton Grimes","Aug 26, 2016"
GSM1721391,"GMP cell R2.26","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072570",SRX1072570,"H. Leighton Grimes","Aug 26, 2016"
GSM1721392,"GMP cell R2.27","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072571",SRX1072571,"H. Leighton Grimes","Aug 26, 2016"
GSM1721393,"GMP cell R2.28","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072572",SRX1072572,"H. Leighton Grimes","Aug 26, 2016"
GSM1721394,"GMP cell R2.29","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072573",SRX1072573,"H. Leighton Grimes","Aug 26, 2016"
GSM1721395,"GMP cell R2.30","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072574",SRX1072574,"H. Leighton Grimes","Aug 26, 2016"
GSM1721396,"GMP cell R2.31 (poor quality)","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072575",SRX1072575,"H. Leighton Grimes","Aug 26, 2016"
GSM1721397,"GMP cell R2.32","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072576",SRX1072576,"H. Leighton Grimes","Aug 26, 2016"
